ppn;identifier
413152359;rug-oai-pure.rug.nl-publications_699758ad-10cb-4fa2-85ff-39ef9beb31ac
254849784;rug-oai-pure.rug.nl-publications_b5b9442a-d3f5-4c86-bbe0-dfdef00f2f7f
290841224;wur-oai-library.wur.nl-wurpubs_342034
381316491;rug-oai-pure.rug.nl-publications_58899608-741f-4c16-9536-310c52b5a0ad
297389815;wur-oai-library.wur.nl-wurpubs_348700
255154895;wur-oai-library.wur.nl-wurpubs_327033
288556976;rug-oai-pure.rug.nl-publications_8f64ac79-e64c-47de-94d5-1a4f322b5fcf
398426155;rug-oai-pure.rug.nl-publications_ec5f7054-fd72-4868-b491-518a7de2f41d
263825426;eur-oai-repub.eur.nl-7273
387217436;tud-oai-tudelft.nl-uuid-250dcb57-1ac9-4821-aba7-62ce9620ff51
217838022;wur-oai-library.wur.nl-wurpubs_109847
285636588;wur-oai-library.wur.nl-wurpubs_343318
245892575;wur-oai-library.wur.nl-wurpubs_320442
297310348;eur-oai-repub.eur.nl-15846
235672866;rug-oai-pure.rug.nl-publications_76e282b9-943a-4357-9711-1b7916eb3dc9
27331467X;uu-oai-dspace.library.uu.nl-1874_1576
256176086;eur-oai-repub.eur.nl-1041
241262585;tud-oai-tudelft.nl-uuid-5dc508d3-0f87-4e4a-91c5-675ddb4222e1
327480076;tud-oai-tudelft.nl-uuid-d0a8514f-795e-42ba-a318-93da3213f42e
242420222;wur-oai-library.wur.nl-wurpubs_327049
263996921;wur-oai-library.wur.nl-wurpubs_328522
370987438;rug-oai-pure.rug.nl-publications_c7c62a55-0e40-4782-a021-82ecdce6f7c7
413390012;rug-oai-pure.rug.nl-publications_07b01032-43f2-4bc8-8f2d-129c99895bd8
331366665;uu-oai-dspace.library.uu.nl-1874_191650
236359061;wur-oai-library.wur.nl-wurpubs_319464
412856689;rug-oai-pure.rug.nl-publications_85bf80bd-9ada-4b3b-af83-2394335bc1f7
298915421;tud-oai-tudelft.nl-uuid-7804b5ef-94ca-416a-a833-3f6de2f8c655
298557517;tud-oai-tudelft.nl-uuid-a9f7c378-9896-4ab7-ad3d-b8c093c36ffc
227230264;tud-oai-tudelft.nl-uuid-42df5286-9ac1-4bef-8a38-63c25ae89710
271253525;tud-oai-tudelft.nl-uuid-4d2b8cdc-3ef5-4317-8e44-fae35fc9e3ea
230069231;eur-oai-repub.eur.nl-23594
419003630;rug-oai-pure.rug.nl-publications_c16f9b20-0cfa-41d9-8776-cba4bb9a9e01
241905400;rug-oai-pure.rug.nl-publications_fcc9c586-a8d3-459b-94ff-593d6d51294d
316123269;tud-oai-tudelft.nl-uuid-f514548b-63c6-4015-a824-c86c9a63477c
419742735;rug-oai-pure.rug.nl-publications_5e240094-1c43-4497-a64f-0f7579fc7c11
374566127;rug-oai-pure.rug.nl-publications_85c6a90a-25c5-496b-91a9-925c95f02f67
244225052;eur-oai-repub.eur.nl-51270
23635888X;wur-oai-library.wur.nl-wurpubs_121476
318872552;eur-oai-repub.eur.nl-18224
256003467;eur-oai-repub.eur.nl-1072
37152184X;uu-oai-dspace.library.uu.nl-1874_292554
240710924;wur-oai-library.wur.nl-wurpubs_317094
400815028;rug-oai-pure.rug.nl-publications_a7367998-e723-426c-a8f2-36017e30b043
244892873;eur-oai-repub.eur.nl-51267
234594098;wur-oai-library.wur.nl-wurpubs_120661
238404684;eur-oai-repub.eur.nl-31912
408826444;rug-oai-pure.rug.nl-publications_e1b30da0-fdcf-4bc2-afd3-7ac17027455b
274066939;tud-oai-tudelft.nl-uuid-ce0909fb-ffc3-4761-a36e-5c611e218dd1
416828604;rug-oai-pure.rug.nl-publications_2cea35bf-a4c5-4fa3-91c8-0a09ba1c5c9a
21587210X;tud-oai-tudelft.nl-uuid-78cdab33-eeb2-424a-89eb-11c5f6fcd1dd
234863048;rug-oai-pure.rug.nl-publications_32f1862b-f667-4f5d-b93f-0b7fca4bced2
241029295;uu-oai-dspace.library.uu.nl-1874_760
252310314;uu-oai-dspace.library.uu.nl-1874_578
383970628;rug-oai-pure.rug.nl-publications_679f87bd-1f62-452c-b92b-f5c7cd6178dc
241035597;uu-oai-dspace.library.uu.nl-1874_759
419034838;rug-oai-pure.rug.nl-publications_34ae656a-ea00-49ed-b174-d842ce01fb37
248069845;wur-oai-library.wur.nl-wurpubs_327659
238213730;rug-oai-pure.rug.nl-publications_29b8780d-4a94-4285-b859-fa1f6be89d5e
264402510;wur-oai-library.wur.nl-wurpubs_334193
21602952X;wur-oai-library.wur.nl-wurpubs_109241
291328466;wur-oai-library.wur.nl-wurpubs_348658
403917999;rug-oai-pure.rug.nl-publications_f7dd9bfc-4cbc-4b5e-bedb-c60624e77711
380440253;rug-oai-pure.rug.nl-publications_08448b39-d0d7-4897-9ab9-8519ef4840a0
215728793;uu-oai-dspace.library.uu.nl-1874_380
270096051;tud-oai-tudelft.nl-uuid-e0d5af2b-7bf6-4cd8-9a22-aac3f8d112fe
297490273;wur-oai-library.wur.nl-wurpubs_348781
227849353;wur-oai-library.wur.nl-wurpubs_110169
25038924X;tud-oai-tudelft.nl-uuid-bd490749-a63c-4458-bb5d-fb811a69d224
412894858;rug-oai-pure.rug.nl-publications_5847b3d9-a478-4313-80b6-871425bd9bfc
296830399;eur-oai-repub.eur.nl-7963
397789297;ul-oai-openaccess.leidenuniv.nl-1887_35081
39792982X;rug-oai-pure.rug.nl-publications_16d50806-c5ab-4c44-929f-ee0f6dc0ae37
262225905;eur-oai-repub.eur.nl-51235
298571994;eur-oai-repub.eur.nl-8390
352070919;tud-oai-tudelft.nl-uuid-64994312-ec5d-4ab2-9c7a-e6ab2377c4a6
371635624;rug-oai-pure.rug.nl-publications_66c9905e-d102-4ddc-be7e-36499d254f66
240563212;wur-oai-library.wur.nl-wurpubs_317399
23901233X;eur-oai-repub.eur.nl-1130
328933708;tud-oai-tudelft.nl-uuid-28fd1e1c-81b8-4789-ad43-968b9f0819f3
291239684;tud-oai-tudelft.nl-uuid-3bda0794-1032-4c88-a728-40f4a110223b
242065031;eur-oai-repub.eur.nl-32056
230019161;uu-oai-dspace.library.uu.nl-1874_407
400271303;ul-oai-openaccess.leidenuniv.nl-1887_36506
256086303;uu-oai-dspace.library.uu.nl-1874_581
226573966;tud-oai-tudelft.nl-uuid-07d8236a-bbf4-4f0a-9b0a-e9af79eef942
405481608;tud-oai-tudelft.nl-uuid-ab6c6692-5689-4a29-90bb-e3fa86a46b17
397751079;rug-oai-pure.rug.nl-publications_8769c602-1255-4319-bef2-12f4b9582874
392435748;ul-oai-openaccess.leidenuniv.nl-1887_32931
229544703;wur-oai-library.wur.nl-wurpubs_110941
341129585;uu-oai-dspace.library.uu.nl-1874_214742
372487122;rug-oai-pure.rug.nl-publications_2751deb2-08e5-49c5-aaed-bff88a185610
235682322;tud-oai-tudelft.nl-uuid-b93f59b8-2e34-4e3e-b596-ee901cbe4ed4
239057678;wur-oai-library.wur.nl-wurpubs_122762
245544984;wur-oai-library.wur.nl-wurpubs_327034
374377820;uu-oai-dspace.library.uu.nl-1874_291367
328783749;rug-oai-pure.rug.nl-publications_7367a4d7-9bea-42e4-8986-378461bca896
227409035;wur-oai-library.wur.nl-wurpubs_110499
416600824;rug-oai-pure.rug.nl-publications_0d492144-f2a6-4487-b066-f249a6884506
215655753;wur-oai-library.wur.nl-wurpubs_121097
227790014;rug-oai-pure.rug.nl-publications_e9fc9366-0952-4afe-94a3-223df570a03b
401025624;rug-oai-pure.rug.nl-publications_ab7521c4-c286-49cd-877b-061ea7b7aa98
386018529;rug-oai-pure.rug.nl-publications_2b403e87-5bc8-4042-add0-0eedb0b8e213
412856190;rug-oai-pure.rug.nl-publications_9d093e68-1a01-475b-ade4-44a7d5474c92
298431726;wur-oai-library.wur.nl-wurpubs_349748
255173997;tud-oai-tudelft.nl-uuid-cfd3cf7a-0846-4029-ae40-8c52661cb1f0
249335271;uu-oai-dspace.library.uu.nl-1874_471
216070988;tud-oai-tudelft.nl-uuid-a610789b-9f3c-4761-95d8-0bfc6d80694f
230299849;uu-oai-dspace.library.uu.nl-1874_274
229353681;rug-oai-pure.rug.nl-publications_3448ea33-1d30-44e6-8b59-e99851fd7a53
241783445;wur-oai-library.wur.nl-wurpubs_319858
40867427X;tud-oai-tudelft.nl-uuid-3fb5d84e-39ee-43e8-87c6-21871900dabb
285471937;wur-oai-library.wur.nl-wurpubs_339871
271615214;wur-oai-library.wur.nl-wurpubs_336640
240206193;rug-oai-pure.rug.nl-publications_473a9636-495a-4f3f-8db6-4f01e067a7cc
408466707;eur-oai-repub.eur.nl-93132
315572213;uu-oai-dspace.library.uu.nl-1874_23784
217573533;wur-oai-library.wur.nl-wurpubs_109477
212917935;wur-oai-library.wur.nl-wurpubs_110641
291509096;eur-oai-repub.eur.nl-7552
408817887;rug-oai-pure.rug.nl-publications_2cd6ff1d-e068-4663-81b1-85edaa4e72de
263976068;rug-oai-pure.rug.nl-publications_38da7e88-dea5-4157-a8e4-8c74c7043113
285471945;wur-oai-library.wur.nl-wurpubs_341126
294204644;wur-oai-library.wur.nl-wurpubs_345798
256345465;eur-oai-repub.eur.nl-51250
288416716;eur-oai-repub.eur.nl-6981
291911803;ul-oai-openaccess.leidenuniv.nl-1887_4280
372538932;rug-oai-pure.rug.nl-publications_082504c0-6b66-44e5-ae38-977d7b345738
258285451;wur-oai-library.wur.nl-wurpubs_336835
375900799;rug-oai-pure.rug.nl-publications_5db51f7e-cf78-4503-8ea8-ffca666cf2dc
242039928;tud-oai-tudelft.nl-uuid-512d06c4-4e3a-48d7-bbdb-2db5af2d34d2
252343778;rug-oai-pure.rug.nl-publications_90c45e36-596d-44fe-b32e-aae5a5de3f93
413314928;rug-oai-pure.rug.nl-publications_04650004-1b8e-4dee-a250-59c64ca45150
408822589;rug-oai-pure.rug.nl-publications_9de4d226-0b40-4f86-9a98-9a1ce2be1cbd
28774230X;wur-oai-library.wur.nl-wurpubs_340840
288656814;uu-oai-dspace.library.uu.nl-1874_365358
364274476;uu-oai-dspace.library.uu.nl-1874_272244
22710241X;wur-oai-library.wur.nl-wurpubs_110508
222383410;uu-oai-dspace.library.uu.nl-1874_660
407380930;ul-oai-openaccess.leidenuniv.nl-1887_44704
237912848;eur-oai-repub.eur.nl-1855
238928756;ul-oai-openaccess.leidenuniv.nl-1887_4432
241997666;wur-oai-library.wur.nl-wurpubs_319843
252769554;rug-oai-pure.rug.nl-publications_3d8e2ab1-771a-47d8-9b85-a78eff9ea551
245582037;rug-oai-pure.rug.nl-publications_d8769c03-2db0-438f-b57a-244d245ad12f
416444768;rug-oai-pure.rug.nl-publications_69d694d9-9857-4db5-9b57-064ca59ac99d
305101528;tud-oai-tudelft.nl-uuid-b2f0e7f6-6255-4932-8b5e-d3ef67cd81ec
409853348;eur-oai-repub.eur.nl-94034
250407175;tud-oai-tudelft.nl-uuid-75008453-a779-4873-b50e-23ffafb1e5f9
240019369;rug-oai-pure.rug.nl-publications_55044c1c-d144-4810-ad9b-2ee740a57645
315777664;rug-oai-pure.rug.nl-publications_0d8d5ae4-18cc-4b1f-90c9-297e2e026e2b
402445384;rug-oai-pure.rug.nl-publications_1597739b-98aa-417d-89e4-24fe237c4eee
261794434;eur-oai-repub.eur.nl-51240
23888841X;eur-oai-repub.eur.nl-31925
291111076;eur-oai-repub.eur.nl-7333
256396272;uu-oai-dspace.library.uu.nl-1874_628
268620903;rug-oai-pure.rug.nl-publications_7f4d1bdf-812e-459a-a462-4777336923a9
398379017;rug-oai-pure.rug.nl-publications_c2fc1e26-e944-4e58-a706-861043f407c1
274070146;eur-oai-repub.eur.nl-39622
333875672;rug-oai-pure.rug.nl-publications_8be7a97c-5b0a-4053-b5b9-23142e707fb2
264610040;wur-oai-library.wur.nl-wurpubs_335020
329232266;uu-oai-dspace.library.uu.nl-1874_42706
326936262;uu-oai-dspace.library.uu.nl-1874_44369
402412079;rug-oai-pure.rug.nl-publications_eea5375e-7bab-410d-b470-c99731cb4471
280589670;uu-oai-dspace.library.uu.nl-1874_3189
40384505X;rug-oai-pure.rug.nl-publications_a397521d-3cab-432e-b6d2-4b2a183f8274
398825122;rug-oai-pure.rug.nl-publications_416944a4-fc78-4b2e-9fdc-cfaa4e85c9dc
268627401;tud-oai-tudelft.nl-uuid-392d9959-0d09-457e-9f67-6d42d60ab913
287503968;eur-oai-repub.eur.nl-7019
258324740;wur-oai-library.wur.nl-wurpubs_337034
41977436X;rug-oai-pure.rug.nl-publications_325e3dba-8284-4937-b0c7-2fdb3c30a7b9
274710463;wur-oai-library.wur.nl-wurpubs_341006
289033039;wur-oai-library.wur.nl-wurpubs_341084
238780384;rug-oai-pure.rug.nl-publications_c3e594d7-3ab9-408a-97db-b13ed2d9c8ed
236650890;eur-oai-repub.eur.nl-31900
408057084;rug-oai-pure.rug.nl-publications_07eed641-f956-4e35-8061-b54b81e2cb6d
242493831;uu-oai-dspace.library.uu.nl-1874_766
270060332;wur-oai-library.wur.nl-wurpubs_334851
371635020;rug-oai-pure.rug.nl-publications_f65fce77-7269-4273-b4a8-3a547044e3e0
413149897;rug-oai-pure.rug.nl-publications_971230b8-3e4c-4842-b6a7-ff5c896b351c
408569603;tud-oai-tudelft.nl-uuid-dc3bb80c-781f-4eb6-b331-356a0165bdef
217915124;eur-oai-repub.eur.nl-12091
27408130X;eur-oai-repub.eur.nl-6746
408191910;rug-oai-pure.rug.nl-publications_f36e28e3-d8ce-4eaa-848d-af7e9dadc185
21238130X;wur-oai-library.wur.nl-wurpubs_106953
411972863;rug-oai-pure.rug.nl-publications_d62bc4c9-54af-4863-a744-87053a1b643b
397600887;rug-oai-pure.rug.nl-publications_9b35925a-dff0-4979-ae63-a5d24c396fef
236692593;wur-oai-library.wur.nl-wurpubs_122546
238959767;rug-oai-pure.rug.nl-publications_df726505-1d8f-4c38-8cb1-3342cf5a7daa
296049611;wur-oai-library.wur.nl-wurpubs_348647
327519142;eur-oai-repub.eur.nl-22653
255698089;rug-oai-pure.rug.nl-publications_8bd9b6d3-a831-4198-85b3-22b760d1b2e3
215656466;wur-oai-library.wur.nl-wurpubs_109183
420692703;rug-oai-pure.rug.nl-publications_09c9c39d-119f-4c4b-87b8-cb998108b6c0
270083308;eur-oai-repub.eur.nl-6881
258284366;wur-oai-library.wur.nl-wurpubs_325312
32168205X;rug-oai-pure.rug.nl-publications_31cf6164-3615-492c-b87a-923ae8762abc
329796585;rug-oai-pure.rug.nl-publications_8300c2c0-7d38-4af6-9ddb-3eb5e475d871
276841972;tud-oai-tudelft.nl-uuid-fc148f88-9ad7-4322-8dda-af121c940b62
252081862;rug-oai-pure.rug.nl-publications_3d154c32-d785-4860-9beb-44740070f558
371713927;rug-oai-pure.rug.nl-publications_15a0f7de-83dc-411c-9b10-ef0d143497c0
229476112;uu-oai-dspace.library.uu.nl-1874_209
215676823;wur-oai-library.wur.nl-wurpubs_108893
293084637;ul-oai-openaccess.leidenuniv.nl-1887_4391
315326506;rug-oai-pure.rug.nl-publications_933ffeae-34bd-4621-94c9-347a36721aa2
326832599;rug-oai-pure.rug.nl-publications_8d8d15e2-2aac-44dc-9d33-ea977d6635f7
24268811X;tud-oai-tudelft.nl-uuid-f08676d7-835e-4d3b-aa46-618edd2e6db2
294945792;wur-oai-library.wur.nl-wurpubs_346711
21784328X;wur-oai-library.wur.nl-wurpubs_109533
256343969;eur-oai-repub.eur.nl-1170
264113608;rug-oai-pure.rug.nl-publications_1363f227-99a2-43a2-997e-efdf6bd7901f
375331891;rug-oai-pure.rug.nl-publications_99f9adec-a314-4109-b754-21aa1013d75b
302381201;tud-oai-tudelft.nl-uuid-9378cee6-aeae-4e50-88de-a546681a42b3
24249403X;uu-oai-dspace.library.uu.nl-1874_448
258126965;uu-oai-dspace.library.uu.nl-1874_779
314554335;tud-oai-tudelft.nl-uuid-c85e8096-48ad-47d6-944b-d9f99f358b5a
242340970;rug-oai-pure.rug.nl-publications_36a3d1ce-e8ec-4f2d-a74e-2edfcceda11d
41353510X;rug-oai-pure.rug.nl-publications_dfb3c09a-114d-4b8f-8d6c-ab35aec5ad19
268180075;uu-oai-dspace.library.uu.nl-1874_892
260557641;rug-oai-pure.rug.nl-publications_0b11e395-b512-4cc6-b111-fdb681bc24d1
244833532;wur-oai-library.wur.nl-wurpubs_327269
215659929;wur-oai-library.wur.nl-wurpubs_109445
290902320;tud-oai-tudelft.nl-uuid-d03b2ce9-3777-4e79-a13e-72c76f85c560
289761026;wur-oai-library.wur.nl-wurpubs_343317
413556700;rug-oai-pure.rug.nl-publications_af3c3eea-4d34-4397-8af2-acf8d750e171
316138495;ul-oai-openaccess.leidenuniv.nl-1887_13498
217573037;wur-oai-library.wur.nl-wurpubs_109829
416829732;rug-oai-pure.rug.nl-publications_86d6c70d-375e-4388-ba26-df4a256f1b3a
258132450;uu-oai-dspace.library.uu.nl-1874_778
310472520;uu-oai-dspace.library.uu.nl-1874_27611
256972958;eur-oai-repub.eur.nl-51256
401970965;rug-oai-pure.rug.nl-publications_d2709b53-6233-4c60-86d4-d72d5eefa9be
329076663;rug-oai-pure.rug.nl-publications_c68686dd-5c7d-4721-8e86-4a57b54a252a
402226852;rug-oai-pure.rug.nl-publications_bf5c917d-5444-477f-a1e8-e34e5e555cdc
240272838;rug-oai-pure.rug.nl-publications_0ca8bc1d-0b8c-44ec-881d-d06bea928f96
255921241;rug-oai-pure.rug.nl-publications_269c9318-0a3e-4f03-a8f7-45de0ac2baf8
288285395;rug-oai-pure.rug.nl-publications_8a3adb59-8c59-4969-a607-d70d9ec26efb
217576052;tud-oai-tudelft.nl-uuid-60b5f3ca-4700-4822-8f58-92c6987cd5ec
267795432;uu-oai-dspace.library.uu.nl-1874_1574
354975013;tud-oai-tudelft.nl-uuid-211cd594-a2ca-4542-a154-8b195541aa15
242583105;rug-oai-pure.rug.nl-publications_72e8f017-3f1f-40f1-9be5-884f7a7fd3f7
39559667X;rug-oai-pure.rug.nl-publications_0dab555f-baeb-4dea-929f-1e23169cb869
296456462;ul-oai-openaccess.leidenuniv.nl-1887_4461
23029958X;uu-oai-dspace.library.uu.nl-1874_541
338692959;eur-oai-repub.eur.nl-30635
260115959;tud-oai-tudelft.nl-uuid-c639ce70-4ea9-4c9b-8594-bb4b51e42c73
298918544;wur-oai-library.wur.nl-wurpubs_351490
254955037;uu-oai-dspace.library.uu.nl-1874_824
391989553;rug-oai-pure.rug.nl-publications_068623fd-da51-44c7-b1aa-af8780366612
242326463;rug-oai-pure.rug.nl-publications_fa362039-6279-4d13-ab37-57204e14e2ba
269061363;rug-oai-pure.rug.nl-publications_66f982cc-decb-4b23-954d-b679ebebd439
418012539;rug-oai-pure.rug.nl-publications_1bb27035-335f-4c8b-83b8-b6ae8c63b83a
330755145;eur-oai-repub.eur.nl-21777
227407962;wur-oai-library.wur.nl-wurpubs_109883
292877471;ul-oai-openaccess.leidenuniv.nl-1887_4351
402417321;rug-oai-pure.rug.nl-publications_15c3acbf-ef73-4fd2-861c-6b02ceb5b0b7
297391313;ul-oai-openaccess.leidenuniv.nl-1887_4863
393815595;rug-oai-pure.rug.nl-publications_d31adc8c-cf8a-40cd-ae06-1cc08b9a9be9
292635273;rug-oai-pure.rug.nl-publications_41ec909b-628e-4e9f-bb59-c166eb4883f1
258216301;uu-oai-dspace.library.uu.nl-1874_238
258645059;rug-oai-pure.rug.nl-publications_2131bebe-0623-485f-94eb-0a6ba53da09e
256401659;uu-oai-dspace.library.uu.nl-1874_501
374764700;rug-oai-pure.rug.nl-publications_bf753d02-188f-48ec-ab57-0262e9fc9fbd
212336088;eur-oai-repub.eur.nl-22838
236506331;tud-oai-tudelft.nl-uuid-52ada452-5f8c-4d6f-87d7-fd7f3ecc1bd3
236170759;uu-oai-dspace.library.uu.nl-1874_328
322632536;rug-oai-pure.rug.nl-publications_429f76a2-5fcd-4ce2-869c-62f01a4d7cb4
270048189;eur-oai-repub.eur.nl-39696
311462898;tud-oai-tudelft.nl-uuid-fd2f2137-d89c-4bda-8187-cc591ffc8f07
370732146;rug-oai-pure.rug.nl-publications_c0564df5-b2b5-4aca-a587-4e257673a4c8
296469408;ul-oai-openaccess.leidenuniv.nl-1887_4542
296013870;wur-oai-library.wur.nl-wurpubs_348305
400630370;rug-oai-pure.rug.nl-publications_9b054195-0e2d-4390-b186-bb6fe12e5218
416837069;rug-oai-pure.rug.nl-publications_96505c66-091b-4f1d-8e70-dd37aa88e7ab
260115630;tud-oai-tudelft.nl-uuid-4c8919ec-534c-4da7-8e48-273485c2b9f2
216894018;wur-oai-library.wur.nl-wurpubs_109328
419843027;rug-oai-pure.rug.nl-publications_c0f3d9e5-0f9a-46e6-84a0-e4fd26d82552
396565441;rug-oai-pure.rug.nl-publications_aa08f811-e84e-4ccd-8114-8e91bab02780
216299918;eur-oai-repub.eur.nl-23392
268887187;wur-oai-library.wur.nl-wurpubs_336768
273458299;tud-oai-tudelft.nl-uuid-97739f8c-25e2-48e4-a632-9a5bd5b8b13a
252042522;rug-oai-pure.rug.nl-publications_330e6a13-c03f-4d46-86f6-c72eb648bd87
375212647;rug-oai-pure.rug.nl-publications_81e6d29b-144f-4ff9-abaf-f4ded7299e56
364288930;uu-oai-dspace.library.uu.nl-1874_281465
241959772;rug-oai-pure.rug.nl-publications_8ce5c6ae-cbb8-462b-aeb0-f65db2e484d0
24178025X;rug-oai-pure.rug.nl-publications_2ae220d3-7e30-4f10-9cb6-3216ff84be7c
229877087;tud-oai-tudelft.nl-uuid-e496df0e-31b5-4c6f-8562-4638b0cb2b92
273288881;tud-oai-tudelft.nl-uuid-dbb050db-a834-47df-970e-208d6caf8bb3
268395225;rug-oai-pure.rug.nl-publications_ce806cd4-c8df-4b8a-9659-16eff12b5218
418993777;rug-oai-pure.rug.nl-publications_4f5d620c-8c7d-41b4-9cdf-b2c353c0ba6a
290723353;tud-oai-tudelft.nl-uuid-f87233e6-ac9b-4cd4-a6f0-33633fe240bb
376022752;rug-oai-pure.rug.nl-publications_8ab9ebfc-37cf-493e-adce-5d154572337f
315274743;tud-oai-tudelft.nl-uuid-e1e257d8-d5e9-465e-9428-5934969d411c
385943245;rug-oai-pure.rug.nl-publications_0e652ea3-2dbb-485f-81dd-ce33818eb80d
297907964;eur-oai-repub.eur.nl-17406
322381738;tud-oai-tudelft.nl-uuid-056f2e52-45ba-4dd8-a63b-dcda33ad0e20
297264540;ul-oai-openaccess.leidenuniv.nl-1887_4564
400901536;rug-oai-pure.rug.nl-publications_7d5e7d63-7227-448f-95c0-4be200bbef01
213602946;eur-oai-repub.eur.nl-22858
234789654;uu-oai-dspace.library.uu.nl-1874_543
418010358;rug-oai-pure.rug.nl-publications_d257bdc2-de45-47a2-b62b-acb255506c7b
217842429;wur-oai-library.wur.nl-wurpubs_109556
264631978;uu-oai-dspace.library.uu.nl-1874_517
268218501;tud-oai-tudelft.nl-uuid-fbb94873-f795-4d38-a12b-b5a63a696246
327293160;rug-oai-pure.rug.nl-publications_2d24ade4-5821-44a0-ae7c-ffadffce2b34
25624782X;wur-oai-library.wur.nl-wurpubs_327742
237408813;rug-oai-pure.rug.nl-publications_b5625ac6-ef8a-4e31-b70f-cc91152a4f81
274145189;wur-oai-library.wur.nl-wurpubs_338968
26419912X;wur-oai-library.wur.nl-wurpubs_337364
416444660;rug-oai-pure.rug.nl-publications_c5699004-c081-4525-a6df-2ba492b0925e
245979913;wur-oai-library.wur.nl-wurpubs_321374
270060138;wur-oai-library.wur.nl-wurpubs_334900
267988257;rug-oai-pure.rug.nl-publications_62ea6c99-e18b-48a0-b89b-2e0a7f196131
400243091;rug-oai-pure.rug.nl-publications_5305aa41-cc47-4ef0-b20f-5304c253158a
28855986X;tud-oai-tudelft.nl-uuid-a3bd5c2c-780a-4417-88c3-59d7e785a911
228156971;tud-oai-tudelft.nl-uuid-837fb130-bc24-4590-be99-4ce1ab3e0457
267365527;rug-oai-pure.rug.nl-publications_1bd2b35b-d475-4afa-bdb1-88b445e6f362
41248854X;tud-oai-tudelft.nl-uuid-1ec23f45-abd6-4310-b0e5-73338e655974
411942875;rug-oai-pure.rug.nl-publications_e3772de9-f79d-436e-b74d-25e6568f1b48
244715793;wur-oai-library.wur.nl-wurpubs_320475
297006622;eur-oai-repub.eur.nl-7961
41808064X;rug-oai-pure.rug.nl-publications_8e1d465a-f823-45e9-862c-a19acb1dc5bf
408203129;rug-oai-pure.rug.nl-publications_04333c0f-43b7-41dc-9f38-1f6d3d844ff0
240282124;wur-oai-library.wur.nl-wurpubs_123034
408949597;rug-oai-pure.rug.nl-publications_f99c0805-e700-4b65-8ae6-682e58c2abd6
242029914;uu-oai-dspace.library.uu.nl-1874_819
287742474;wur-oai-library.wur.nl-wurpubs_343422
238097773;eur-oai-repub.eur.nl-866
217842305;wur-oai-library.wur.nl-wurpubs_121339
391171542;rug-oai-pure.rug.nl-publications_16a8c55b-1c6d-4465-a5e0-267480751fe4
269104240;eur-oai-repub.eur.nl-7349
402239407;rug-oai-pure.rug.nl-publications_17dc7c07-d6d9-4bce-97b5-f78d01af03a6
222384115;uu-oai-dspace.library.uu.nl-1874_326
287534731;eur-oai-repub.eur.nl-7210
408190957;rug-oai-pure.rug.nl-publications_edf21de4-4b93-4002-8a60-8c0203e8251e
254851444;uu-oai-dspace.library.uu.nl-1874_272523
274070480;eur-oai-repub.eur.nl-6749
242144292;eur-oai-repub.eur.nl-51164
252172108;eur-oai-repub.eur.nl-33070
229408303;uu-oai-dspace.library.uu.nl-1874_456
294945725;wur-oai-library.wur.nl-wurpubs_346595
298732076;wur-oai-library.wur.nl-wurpubs_351444
271616172;wur-oai-library.wur.nl-wurpubs_336680
276842316;tud-oai-tudelft.nl-uuid-64c82a6e-6db0-4457-9c4f-2446653e5b9d
408043016;rug-oai-pure.rug.nl-publications_8252f450-47cc-4e94-b3fa-43facb964d38
258679476;tud-oai-tudelft.nl-uuid-03e35d9a-ae30-4ec5-830a-9800da029ad9
228229855;tud-oai-tudelft.nl-uuid-4245d6ab-cf07-4daa-a1d4-607f5a53190c
215796918;rug-oai-pure.rug.nl-publications_92f73016-5e75-4e12-9165-5e9c8bcf2987
227734440;uu-oai-dspace.library.uu.nl-1874_393
238404463;tud-oai-tudelft.nl-uuid-00aae560-1d78-4970-92c5-2c443d087ca6
215868471;tud-oai-tudelft.nl-uuid-b21ab3eb-0635-4df9-9044-d85eddfe0a1b
218120389;wur-oai-library.wur.nl-wurpubs_123204
264199448;wur-oai-library.wur.nl-wurpubs_337580
229325823;rug-oai-pure.rug.nl-publications_fa2ed2cd-e653-4481-92c3-e917f9edbf09
29584678X;wur-oai-library.wur.nl-wurpubs_348618
241959853;rug-oai-pure.rug.nl-publications_33171222-394f-45f3-9ce6-e45e520e3355
288271726;eur-oai-repub.eur.nl-7107
242934986;wur-oai-library.wur.nl-wurpubs_327906
256264554;wur-oai-library.wur.nl-wurpubs_327266
273499947;tud-oai-tudelft.nl-uuid-04f7a5fb-edff-449b-aa07-22faebd775bd
418020213;rug-oai-pure.rug.nl-publications_1398426d-5bdf-4c17-bc75-0169109d1542
275399966;wur-oai-library.wur.nl-wurpubs_344741
420689397;rug-oai-pure.rug.nl-publications_99b00d6f-efac-4f9c-8c52-abed89b8d74b
24052358X;rug-oai-pure.rug.nl-publications_55f718b4-ef16-4a84-bef8-e6c80ddfccad
38377909X;rug-oai-pure.rug.nl-publications_75d608a1-f384-4d10-ab25-66a92d2d3ced
